FT05698,2040-11-16,2040-11-01,K001,LOC031,WT06,6,Critical,Environmental Officer,Resolved,CASE2334,No,No,Yes,292.18,Resolved
FT05699,2040-11-17,2040-11-16,K010,LOC158,WT02,8,Critical,Public Report,Under Investigation,CASE2251,No,No,No,300.92,Resolved
FT05700,2040-11-18,2040-10-31,K002,LOC190,WT03,19,Low,Law Enforcement,Under Investigation,CASE1666,No,No,No,239.17,Pending
FT05701,2040-11-19,2040-11-02,K005,LOC019,WT04,25,Medium,Public Report,Under Investigation,CASE0234,No,Yes,No,490.32,Under Investigation
FT05702,2040-11-20,2040-11-04,K005,LOC125,WT03,23,Critical,Public Report,Under Investigation,CASE0828,Yes,No,No,433.61,Pending
FT05703,2040-11-21,2040-11-16,K001,LOC086,WT02,10,Low,Law Enforcement,Resolved,CASE0527,Yes,Yes,No,212.01,Under Investigation
FT05704,2040-11-22,2040-11-19,K002,LOC037,WT02,12,Critical,Environmental Officer,Resolved,CASE0120,No,No,Yes,213.68,Under Investigation
FT05705,2040-11-23,2040-11-11,K002,LOC025,WT01,12,Medium,Environmental Officer,Under Investigation,CASE0916,No,Yes,Yes,128.47,Resolved
FT05706,2040-11-24,2040-11-23,K002,LOC128,WT02,14,Critical,Environmental Officer,Under Investigation,CASE0675,Yes,No,No,91.42,Resolved
FT05707,2040-11-25,2040-11-14,K003,LOC149,WT04,26,Low,Environmental Officer,Resolved,CASE1364,No,No,No,93.92,Under Investigation
FT05708,2040-11-26,2040-11-17,K006,LOC142,WT03,22,Medium,Public Report,Under Investigation,CASE1638,No,No,No,441.49,Under Investigation
FT05709,2040-11-27,2040-11-20,K009,LOC065,WT02,9,High,Environmental Officer,Under Investigation,CASE0368,Yes,No,No,132.17,Under Investigation
FT05710,2040-11-28,2040-11-22,K004,LOC079,WT01,20,Critical,Public Report,Resolved,CASE1103,No,Yes,No,238.54,Pending
FT05711,2040-11-29,2040-11-22,K007,LOC006,WT03,17,High,Environmental Officer,Resolved,CASE0660,No,No,No,121.04,Under Investigation
FT05712,2040-11-30,2040-11-21,K009,LOC118,WT01,17,Critical,Environmental Officer,Resolved,CASE2097,Yes,No,No,267.25,Resolved
FT05713,2040-12-01,2040-11-22,K004,LOC037,WT06,6,Low,Environmental Officer,Resolved,CASE1648,Yes,Yes,Yes,462.13,Resolved
FT05714,2040-12-02,2040-11-12,K001,LOC035,WT08,14,High,Environmental Officer,Resolved,CASE1906,Yes,No,Yes,224.02,Under Investigation
FT05715,2040-12-03,2040-11-24,K008,LOC171,WT08,28,Critical,Public Report,Resolved,CASE0357,Yes,Yes,Yes,354.20,Under Investigation
FT05716,2040-12-04,2040-12-03,K001,LOC041,WT08,4,Medium,Public Report,Under Investigation,CASE0223,Yes,No,No,30.06,Resolved
FT05717,2040-12-05,2040-11-29,K001,LOC149,WT07,9,High,Law Enforcement,Under Investigation,CASE0860,Yes,No,Yes,363.92,Under Investigation
FT05718,2040-12-06,2040-11-25,K012,LOC057,WT02,23,Low,Law Enforcement,Resolved,CASE1240,Yes,No,Yes,381.30,Under Investigation
FT05719,2040-12-07,2040-12-05,K002,LOC013,WT05,25,Medium,Environmental Officer,Under Investigation,CASE1622,Yes,No,Yes,411.76,Resolved
FT05720,2040-12-08,2040-12-04,K006,LOC032,WT07,23,High,Public Report,Under Investigation,CASE1147,Yes,Yes,Yes,62.54,Under Investigation
FT05721,2040-12-09,2040-11-30,K002,LOC033,WT04,20,Medium,Public Report,Under Investigation,CASE0441,No,No,Yes,355.44,Pending
FT05722,2040-12-10,2040-12-09,K004,LOC168,WT03,20,High,Environmental Officer,Resolved,CASE1200,Yes,Yes,Yes,254.17,Pending
FT05723,2040-12-11,2040-11-23,K007,LOC172,WT06,3,Critical,Law Enforcement,Under Investigation,CASE0457,Yes,No,Yes,469.38,Resolved
FT05724,2040-12-12,2040-12-02,K004,LOC117,WT06,13,Low,Public Report,Under Investigation,CASE0677,No,Yes,Yes,92.10,Pending
FT05725,2040-12-13,2040-12-11,K006,LOC054,WT06,2,Critical,Public Report,Resolved,CASE0221,Yes,No,Yes,183.11,Pending
FT05726,2040-12-14,2040-12-09,K002,LOC070,WT08,30,Medium,Public Report,Under Investigation,CASE1724,No,Yes,No,32.45,Under Investigation
FT05727,2040-12-15,2040-11-29,K008,LOC052,WT07,17,Medium,Public Report,Resolved,CASE0179,No,Yes,No,96.65,Pending
FT05728,2040-12-16,2040-12-06,K003,LOC108,WT02,7,Low,Environmental Officer,Resolved,CASE1437,No,No,Yes,75.25,Pending
FT05729,2040-12-17,2040-12-12,K007,LOC180,WT08,11,High,Environmental Officer,Resolved,CASE1417,No,Yes,No,434.94,Under Investigation
FT05730,2040-12-18,2040-12-02,K005,LOC110,WT04,29,High,Environmental Officer,Resolved,CASE1891,No,Yes,No,240.41,Resolved
FT05731,2040-12-19,2040-11-30,K006,LOC133,WT03,9,Critical,Public Report,Under Investigation,CASE0412,No,No,Yes,365.97,Under Investigation
FT05732,2040-12-20,2040-12-07,K005,LOC175,WT01,20,Critical,Environmental Officer,Resolved,CASE0950,Yes,Yes,Yes,328.12,Resolved
FT05733,2040-12-21,2040-12-09,K011,LOC100,WT05,1,High,Environmental Officer,Under Investigation,CASE1429,No,Yes,No,96.77,Pending
FT05734,2040-12-22,2040-12-21,K004,LOC098,WT03,14,High,Public Report,Resolved,CASE1155,Yes,No,No,281.65,Resolved
FT05735,2040-12-23,2040-11-30,K008,LOC064,WT02,8,Medium,Environmental Officer,Resolved,CASE0354,No,Yes,No,56.46,Pending
FT05736,2040-12-24,2040-12-22,K005,LOC001,WT04,9,High,Law Enforcement,Resolved,CASE1898,Yes,No,Yes,358.99,Pending
FT05737,2040-12-25,2040-12-08,K009,LOC035,WT08,16,Low,Environmental Officer,Under Investigation,CASE2300,No,Yes,Yes,491.15,Pending
FT05738,2040-12-26,2040-12-14,K005,LOC107,WT06,6,Critical,Public Report,Resolved,CASE0010,Yes,No,Yes,297.82,Under Investigation
FT05739,2040-12-27,2040-12-21,K010,LOC092,WT04,16,High,Environmental Officer,Under Investigation,CASE2408,Yes,Yes,Yes,325.05,Pending
FT05740,2040-12-28,2040-12-17,K004,LOC118,WT02,2,Low,Law Enforcement,Under Investigation,CASE0167,No,No,Yes,157.36,Pending
FT05741,2040-12-29,2040-12-27,K011,LOC162,WT08,2,Critical,Public Report,Resolved,CASE1722,Yes,Yes,No,321.85,Resolved
FT05742,2040-12-30,2040-12-26,K002,LOC076,WT07,9,Low,Environmental Officer,Under Investigation,CASE1178,Yes,No,Yes,76.41,Pending
FT05743,2040-12-31,2040-12-16,K006,LOC005,WT06,9,Medium,Public Report,Under Investigation,CASE1446,Yes,No,No,493.22,Pending
FT05744,2041-01-01,2040-12-19,K004,LOC131,WT06,26,Low,Environmental Officer,Resolved,CASE1622,No,No,Yes,272.50,Resolved
FT05745,2041-01-02,2040-12-19,K002,LOC156,WT01,4,High,Environmental Officer,Resolved,CASE2080,Yes,Yes,Yes,289.05,Under Investigation
FT05746,2041-01-03,2040-12-20,K012,LOC042,WT08,26,Medium,Law Enforcement,Resolved,CASE0411,Yes,No,No,343.53,Pending
FT05747,2041-01-04,2040-12-17,K006,LOC041,WT01,30,High,Environmental Officer,Under Investigation,CASE0640,No,No,No,403.66,Under Investigation
FT05748,2041-01-05,2040-12-14,K009,LOC009,WT07,23,Low,Environmental Officer,Resolved,CASE1979,No,Yes,Yes,385.36,Under Investigation
FT05749,2041-01-06,2040-12-25,K006,LOC146,WT08,17,Critical,Environmental Officer,Under Investigation,CASE2153,No,Yes,Yes,351.58,Pending
FT05750,2041-01-07,2040-12-18,K006,LOC184,WT02,30,Low,Public Report,Under Investigation,CASE2103,No,No,No,474.58,Under Investigation
FT05751,2041-01-08,2040-12-24,K006,LOC012,WT01,26,Critical,Environmental Officer,Resolved,CASE1814,No,No,No,102.19,Pending
FT05752,2041-01-09,2040-12-23,K008,LOC160,WT06,29,Medium,Public Report,Resolved,CASE1616,Yes,No,Yes,466.21,Resolved
FT05753,2041-01-10,2040-12-24,K009,LOC162,WT08,26,Low,Law Enforcement,Under Investigation,CASE0931,No,Yes,Yes,279.10,Resolved
FT05754,2041-01-11,2040-12-31,K011,LOC003,WT04,29,High,Environmental Officer,Under Investigation,CASE0389,No,No,No,479.88,Pending
FT05755,2041-01-12,2041-01-04,K011,LOC128,WT01,9,Low,Public Report,Under Investigation,CASE0947,No,Yes,Yes,25.34,Under Investigation
FT05756,2041-01-13,2040-12-24,K010,LOC061,WT02,5,High,Environmental Officer,Resolved,CASE1397,Yes,Yes,No,158.68,Under Investigation
FT05757,2041-01-14,2041-01-01,K007,LOC174,WT07,25,High,Environmental Officer,Resolved,CASE0320,Yes,No,Yes,376.91,Pending
FT05758,2041-01-15,2041-01-14,K003,LOC004,WT05,15,High,Environmental Officer,Resolved,CASE0207,No,Yes,Yes,178.51,Under Investigation
FT05759,2041-01-16,2041-01-13,K005,LOC152,WT04,7,Critical,Law Enforcement,Resolved,CASE0713,No,Yes,No,450.62,Under Investigation
FT05760,2041-01-17,2041-01-11,K008,LOC182,WT08,17,Medium,Public Report,Resolved,CASE1169,No,No,Yes,258.32,Pending
FT05761,2041-01-18,2041-01-11,K004,LOC045,WT04,28,High,Public Report,Under Investigation,CASE1206,No,No,No,475.29,Under Investigation
FT05762,2041-01-19,2041-01-18,K008,LOC035,WT05,19,High,Law Enforcement,Resolved,CASE1591,Yes,Yes,No,96.20,Under Investigation
FT05763,2041-01-20,2040-12-29,K006,LOC084,WT05,9,Low,Public Report,Resolved,CASE2169,Yes,Yes,Yes,58.16,Under Investigation
FT05764,2041-01-21,2041-01-08,K008,LOC079,WT03,23,High,Law Enforcement,Resolved,CASE0858,Yes,Yes,No,161.60,Under Investigation
FT05765,2041-01-22,2041-01-14,K005,LOC118,WT02,24,Critical,Public Report,Resolved,CASE1960,No,Yes,Yes,231.24,Resolved
FT05766,2041-01-23,2041-01-04,K012,LOC122,WT04,23,High,Law Enforcement,Resolved,CASE0817,No,Yes,No,258.14,Pending
FT05767,2041-01-24,2041-01-16,K002,LOC011,WT08,4,Low,Public Report,Under Investigation,CASE1560,Yes,Yes,Yes,111.56,Under Investigation
FT05768,2041-01-25,2041-01-11,K002,LOC013,WT03,29,Low,Environmental Officer,Under Investigation,CASE1949,No,Yes,Yes,168.50,Resolved
FT05769,2041-01-26,2041-01-15,K007,LOC005,WT02,17,High,Law Enforcement,Under Investigation,CASE1118,Yes,Yes,Yes,367.57,Resolved
FT05770,2041-01-27,2041-01-07,K004,LOC111,WT01,28,Low,Environmental Officer,Resolved,CASE2483,Yes,Yes,Yes,371.10,Pending
FT05771,2041-01-28,2041-01-17,K005,LOC104,WT06,21,Medium,Environmental Officer,Resolved,CASE0579,Yes,No,Yes,311.19,Resolved
FT05772,2041-01-29,2041-01-24,K002,LOC191,WT03,28,Critical,Law Enforcement,Under Investigation,CASE1697,No,Yes,No,85.33,Resolved
FT05773,2041-01-30,2041-01-24,K001,LOC168,WT07,13,Medium,Public Report,Under Investigation,CASE2127,Yes,Yes,Yes,368.24,Pending
FT05774,2041-01-31,2041-01-10,K008,LOC079,WT04,27,Critical,Environmental Officer,Resolved,CASE0769,No,No,No,403.98,Under Investigation
FT05775,2041-02-01,2041-01-21,K010,LOC112,WT08,16,Medium,Law Enforcement,Resolved,CASE1163,Yes,Yes,No,414.22,Under Investigation
FT05776,2041-02-02,2041-01-25,K006,LOC126,WT02,26,Critical,Law Enforcement,Under Investigation,CASE1477,Yes,No,No,403.38,Pending
FT05777,2041-02-03,2041-01-13,K009,LOC155,WT05,7,Critical,Environmental Officer,Resolved,CASE1090,No,No,No,389.13,Pending
FT05778,2041-02-04,2041-01-31,K005,LOC171,WT03,13,Medium,Law Enforcement,Under Investigation,CASE1605,Yes,Yes,Yes,241.65,Under Investigation
FT05779,2041-02-05,2041-02-04,K005,LOC093,WT02,18,High,Public Report,Resolved,CASE0973,No,No,Yes,339.08,Under Investigation
FT05780,2041-02-06,2041-01-30,K009,LOC017,WT07,14,Critical,Law Enforcement,Resolved,CASE0784,Yes,No,Yes,137.90,Resolved
FT05781,2041-02-07,2041-01-25,K012,LOC031,WT06,23,Medium,Law Enforcement,Under Investigation,CASE0244,No,Yes,Yes,380.45,Pending
FT05782,2041-02-08,2041-01-19,K010,LOC160,WT08,4,Medium,Public Report,Under Investigation,CASE1654,No,Yes,No,33.16,Under Investigation
FT05783,2041-02-09,2041-02-03,K004,LOC003,WT06,8,Medium,Law Enforcement,Resolved,CASE2280,Yes,Yes,Yes,431.60,Under Investigation
FT05784,2041-02-10,2041-01-28,K010,LOC024,WT06,6,Critical,Public Report,Resolved,CASE1313,No,No,Yes,493.75,Resolved
FT05785,2041-02-11,2041-02-09,K011,LOC107,WT07,13,Critical,Environmental Officer,Under Investigation,CASE0593,No,No,No,498.11,Under Investigation
FT05786,2041-02-12,2041-02-10,K003,LOC095,WT08,10,Low,Law Enforcement,Resolved,CASE1042,Yes,Yes,Yes,383.11,Under Investigation
FT05787,2041-02-13,2041-02-01,K012,LOC181,WT01,10,Medium,Environmental Officer,Under Investigation,CASE1813,Yes,No,Yes,154.58,Under Investigation
FT05788,2041-02-14,2041-02-05,K007,LOC035,WT01,23,Low,Environmental Officer,Under Investigation,CASE2212,Yes,No,Yes,111.50,Pending
FT05789,2041-02-15,2041-01-28,K003,LOC003,WT04,11,Medium,Public Report,Under Investigation,CASE2255,Yes,Yes,No,176.98,Under Investigation
FT05790,2041-02-16,2041-01-29,K003,LOC089,WT02,15,Medium,Public Report,Under Investigation,CASE0437,No,Yes,No,347.67,Under Investigation
FT05791,2041-02-17,2041-02-07,K005,LOC152,WT05,21,Critical,Environmental Officer,Under Investigation,CASE0047,Yes,Yes,No,316.48,Under Investigation
FT05792,2041-02-18,2041-01-30,K001,LOC049,WT07,11,Critical,Environmental Officer,Resolved,CASE0261,No,Yes,Yes,177.45,Pending
FT05793,2041-02-19,2041-01-28,K010,LOC142,WT08,13,Low,Public Report,Resolved,CASE0147,Yes,No,No,428.24,Under Investigation
FT05794,2041-02-20,2041-02-15,K009,LOC088,WT03,18,High,Law Enforcement,Under Investigation,CASE2435,No,No,Yes,249.04,Resolved
FT05795,2041-02-21,2041-02-10,K009,LOC188,WT04,22,Low,Public Report,Under Investigation,CASE1845,No,Yes,Yes,195.80,Pending
FT05796,2041-02-22,2041-02-11,K003,LOC191,WT07,27,Medium,Public Report,Resolved,CASE2289,No,Yes,Yes,468.88,Pending
FT05797,2041-02-23,2041-02-08,K002,LOC182,WT06,12,Critical,Environmental Officer,Under Investigation,CASE0009,No,Yes,No,238.79,Resolved
FT05798,2041-02-24,2041-02-16,K003,LOC193,WT07,15,High,Public Report,Under Investigation,CASE0860,Yes,No,Yes,352.65,Under Investigation
FT05799,2041-02-25,2041-02-09,K003,LOC033,WT01,17,Medium,Environmental Officer,Resolved,CASE1883,No,No,Yes,262.65,Resolved
FT05800,2041-02-26,2041-02-22,K006,LOC106,WT01,20,High,Environmental Officer,Under Investigation,CASE2294,No,Yes,Yes,120.18,Under Investigation
FT05801,2041-02-27,2041-02-07,K007,LOC062,WT03,14,Low,Law Enforcement,Resolved,CASE1328,No,No,No,474.33,Under Investigation
FT05802,2041-02-28,2041-02-23,K005,LOC095,WT03,29,High,Public Report,Resolved,CASE1846,Yes,Yes,No,441.00,Pending
FT05803,2041-03-01,2041-02-13,K002,LOC146,WT01,6,High,Environmental Officer,Resolved,CASE2472,Yes,Yes,No,323.95,Under Investigation
FT05804,2041-03-02,2041-02-08,K008,LOC093,WT03,8,Low,Public Report,Resolved,CASE0568,No,No,Yes,412.68,Pending
FT05805,2041-03-03,2041-02-25,K001,LOC158,WT05,26,Critical,Law Enforcement,Resolved,CASE0870,No,Yes,No,154.37,Pending
FT05806,2041-03-04,2041-02-22,K007,LOC083,WT01,2,High,Public Report,Under Investigation,CASE1127,Yes,No,Yes,39.82,Resolved
FT05807,2041-03-05,2041-02-13,K012,LOC005,WT08,14,Critical,Public Report,Resolved,CASE2348,Yes,Yes,No,59.54,Resolved
FT05808,2041-03-06,2041-02-16,K003,LOC153,WT03,15,Medium,Environmental Officer,Under Investigation,CASE0010,Yes,No,Yes,54.41,Under Investigation
FT05809,2041-03-07,2041-02-18,K002,LOC138,WT02,16,Critical,Environmental Officer,Resolved,CASE2338,No,Yes,Yes,235.31,Pending
FT05810,2041-03-08,2041-03-05,K004,LOC156,WT05,21,Critical,Environmental Officer,Under Investigation,CASE1688,Yes,Yes,Yes,40.37,Pending
FT05811,2041-03-09,2041-02-28,K006,LOC071,WT07,21,Critical,Law Enforcement,Resolved,CASE0562,Yes,Yes,No,154.81,Pending
FT05812,2041-03-10,2041-02-21,K008,LOC181,WT05,5,Low,Public Report,Under Investigation,CASE0789,No,Yes,No,422.36,Resolved
FT05813,2041-03-11,2041-03-05,K004,LOC071,WT07,8,Critical,Public Report,Resolved,CASE2375,Yes,No,Yes,87.96,Resolved
FT05814,2041-03-12,2041-02-23,K001,LOC002,WT07,10,Medium,Public Report,Under Investigation,CASE1444,No,No,Yes,352.81,Pending
FT05815,2041-03-13,2041-03-01,K005,LOC133,WT05,3,Medium,Public Report,Under Investigation,CASE0497,No,No,No,353.80,Pending
FT05816,2041-03-14,2041-03-06,K007,LOC038,WT07,10,Critical,Public Report,Under Investigation,CASE0563,Yes,Yes,No,416.22,Resolved
FT05817,2041-03-15,2041-03-04,K010,LOC148,WT08,28,Critical,Environmental Officer,Resolved,CASE2287,No,No,No,423.76,Pending
FT05818,2041-03-16,2041-03-15,K008,LOC106,WT04,7,Low,Environmental Officer,Under Investigation,CASE2254,No,Yes,No,112.42,Resolved
FT05819,2041-03-17,2041-03-05,K011,LOC039,WT03,19,Critical,Public Report,Resolved,CASE2432,No,Yes,Yes,136.06,Resolved
FT05820,2041-03-18,2041-03-09,K004,LOC141,WT03,5,Medium,Law Enforcement,Resolved,CASE1866,Yes,No,No,247.89,Under Investigation
FT05821,2041-03-19,2041-03-06,K007,LOC099,WT07,17,Medium,Public Report,Under Investigation,CASE1479,Yes,Yes,No,466.89,Under Investigation
FT05822,2041-03-20,2041-03-15,K011,LOC097,WT05,7,Critical,Public Report,Resolved,CASE0199,Yes,No,No,389.62,Under Investigation
FT05823,2041-03-21,2041-03-15,K003,LOC147,WT05,28,Critical,Law Enforcement,Under Investigation,CASE2397,Yes,Yes,No,281.65,Pending
FT05824,2041-03-22,2041-03-20,K007,LOC014,WT08,15,Low,Environmental Officer,Resolved,CASE1156,No,No,Yes,340.41,Under Investigation
FT05825,2041-03-23,2041-03-03,K005,LOC059,WT01,26,High,Law Enforcement,Resolved,CASE2130,Yes,Yes,No,69.73,Pending
FT05826,2041-03-24,2041-03-20,K001,LOC072,WT07,27,Low,Environmental Officer,Under Investigation,CASE0378,Yes,Yes,No,293.28,Under Investigation
FT05827,2041-03-25,2041-03-06,K003,LOC106,WT04,10,Medium,Law Enforcement,Resolved,CASE1290,Yes,Yes,Yes,426.90,Resolved
FT05828,2041-03-26,2041-03-06,K009,LOC007,WT08,30,Critical,Law Enforcement,Resolved,CASE1604,No,No,Yes,59.22,Under Investigation
FT05829,2041-03-27,2041-03-05,K007,LOC052,WT05,2,Critical,Environmental Officer,Resolved,CASE1726,Yes,Yes,No,64.30,Pending
FT05830,2041-03-28,2041-03-17,K008,LOC174,WT02,28,Low,Law Enforcement,Resolved,CASE0048,No,No,No,83.96,Pending
FT05831,2041-03-29,2041-03-15,K006,LOC018,WT03,9,Low,Public Report,Resolved,CASE1615,Yes,No,No,320.50,Under Investigation
FT05832,2041-03-30,2041-03-27,K005,LOC062,WT05,29,High,Law Enforcement,Under Investigation,CASE0218,No,No,Yes,481.83,Pending
FT05833,2041-03-31,2041-03-13,K005,LOC031,WT05,10,Low,Environmental Officer,Under Investigation,CASE1202,Yes,Yes,Yes,382.32,Resolved
FT05834,2041-04-01,2041-03-27,K008,LOC041,WT08,25,High,Environmental Officer,Under Investigation,CASE0999,Yes,Yes,No,300.09,Pending
FT05835,2041-04-02,2041-03-17,K007,LOC187,WT05,18,Critical,Law Enforcement,Under Investigation,CASE0556,Yes,No,No,258.82,Under Investigation
FT05836,2041-04-03,2041-03-27,K009,LOC011,WT06,28,Low,Law Enforcement,Resolved,CASE1198,Yes,No,No,334.25,Pending
FT05837,2041-04-04,2041-03-17,K012,LOC098,WT07,9,Critical,Law Enforcement,Resolved,CASE0901,Yes,Yes,Yes,411.50,Under Investigation
FT05838,2041-04-05,2041-03-17,K007,LOC129,WT04,5,Critical,Law Enforcement,Under Investigation,CASE1238,Yes,No,Yes,277.84,Under Investigation
FT05839,2041-04-06,2041-04-04,K012,LOC077,WT04,28,Critical,Environmental Officer,Resolved,CASE0260,No,Yes,Yes,89.37,Resolved
FT05840,2041-04-07,2041-03-15,K004,LOC136,WT03,30,Critical,Environmental Officer,Under Investigation,CASE2423,No,Yes,No,355.81,Resolved
FT05841,2041-04-08,2041-03-24,K002,LOC033,WT05,10,Medium,Environmental Officer,Resolved,CASE1482,No,No,Yes,429.17,Pending
FT05842,2041-04-09,2041-03-25,K004,LOC047,WT02,19,Low,Environmental Officer,Under Investigation,CASE1884,Yes,No,No,412.42,Pending
FT05843,2041-04-10,2041-04-06,K005,LOC010,WT01,15,High,Law Enforcement,Resolved,CASE0951,Yes,Yes,Yes,469.02,Pending
FT05844,2041-04-11,2041-04-03,K001,LOC017,WT03,12,Low,Law Enforcement,Resolved,CASE1121,No,Yes,No,395.32,Under Investigation
FT05845,2041-04-12,2041-03-31,K009,LOC050,WT08,1,Critical,Law Enforcement,Resolved,CASE1225,Yes,No,Yes,87.74,Under Investigation
FT05846,2041-04-13,2041-04-12,K001,LOC110,WT02,7,Medium,Public Report,Under Investigation,CASE0121,No,No,Yes,139.86,Resolved
FT05847,2041-04-14,2041-04-04,K004,LOC064,WT07,25,Critical,Environmental Officer,Resolved,CASE1171,No,Yes,Yes,386.06,Resolved
FT05848,2041-04-15,2041-04-13,K010,LOC147,WT06,9,High,Environmental Officer,Under Investigation,CASE2044,No,No,Yes,263.73,Resolved
FT05849,2041-04-16,2041-04-02,K001,LOC163,WT01,29,Low,Law Enforcement,Resolved,CASE1333,Yes,No,Yes,193.43,Pending
FT05850,2041-04-17,2041-04-13,K007,LOC193,WT07,17,Critical,Public Report,Under Investigation,CASE1962,No,No,Yes,435.27,Under Investigation
FT05851,2041-04-18,2041-04-02,K002,LOC174,WT05,28,Medium,Public Report,Under Investigation,CASE2197,Yes,Yes,No,418.87,Pending
FT05852,2041-04-19,2041-03-30,K012,LOC040,WT03,21,High,Law Enforcement,Under Investigation,CASE0728,Yes,No,No,64.95,Under Investigation
FT05853,2041-04-20,2041-03-28,K001,LOC195,WT06,6,Low,Law Enforcement,Under Investigation,CASE1532,Yes,Yes,No,284.90,Under Investigation
FT05854,2041-04-21,2041-04-01,K007,LOC082,WT04,22,High,Law Enforcement,Under Investigation,CASE2488,No,Yes,No,25.11,Under Investigation
FT05855,2041-04-22,2041-04-18,K004,LOC184,WT06,13,Medium,Law Enforcement,Under Investigation,CASE1729,Yes,No,No,493.06,Pending
FT05856,2041-04-23,2041-04-17,K009,LOC168,WT03,15,Medium,Public Report,Resolved,CASE2158,No,No,Yes,378.38,Resolved
FT05857,2041-04-24,2041-04-08,K010,LOC040,WT06,12,Low,Environmental Officer,Under Investigation,CASE1125,Yes,No,Yes,229.79,Pending
FT05858,2041-04-25,2041-04-05,K007,LOC199,WT06,30,Critical,Public Report,Under Investigation,CASE1778,No,No,Yes,400.23,Under Investigation
FT05859,2041-04-26,2041-04-22,K010,LOC016,WT08,26,High,Environmental Officer,Resolved,CASE1536,Yes,Yes,No,314.63,Pending
FT05860,2041-04-27,2041-04-10,K009,LOC105,WT08,8,Medium,Environmental Officer,Under Investigation,CASE2252,No,No,Yes,465.94,Pending
FT05861,2041-04-28,2041-04-22,K004,LOC140,WT07,9,Low,Environmental Officer,Under Investigation,CASE0238,No,Yes,No,411.80,Under Investigation
FT05862,2041-04-29,2041-04-22,K006,LOC137,WT05,21,Critical,Environmental Officer,Under Investigation,CASE2166,No,Yes,Yes,394.87,Under Investigation
FT05863,2041-04-30,2041-04-10,K005,LOC131,WT01,16,Critical,Environmental Officer,Resolved,CASE0637,Yes,No,Yes,236.73,Pending
FT05864,2041-05-01,2041-04-12,K006,LOC054,WT03,13,Medium,Law Enforcement,Resolved,CASE0022,Yes,Yes,No,288.84,Resolved
FT05865,2041-05-02,2041-04-10,K002,LOC071,WT04,12,High,Law Enforcement,Under Investigation,CASE1610,No,No,No,314.93,Pending
FT05866,2041-05-03,2041-04-28,K004,LOC044,WT07,8,Medium,Public Report,Under Investigation,CASE0197,No,Yes,Yes,96.39,Under Investigation
FT05867,2041-05-04,2041-05-02,K008,LOC157,WT04,21,Medium,Public Report,Under Investigation,CASE0209,No,Yes,No,46.16,Pending
FT05868,2041-05-05,2041-04-16,K009,LOC103,WT07,23,Medium,Environmental Officer,Resolved,CASE1714,No,No,No,94.64,Resolved
FT05869,2041-05-06,2041-04-14,K006,LOC190,WT03,23,High,Public Report,Resolved,CASE1323,Yes,Yes,Yes,474.38,Pending
FT05870,2041-05-07,2041-04-30,K006,LOC024,WT03,7,Critical,Environmental Officer,Under Investigation,CASE0237,No,No,No,26.33,Resolved
FT05871,2041-05-08,2041-04-17,K010,LOC127,WT08,27,Medium,Public Report,Under Investigation,CASE2353,Yes,No,Yes,48.70,Under Investigation
FT05872,2041-05-09,2041-05-07,K002,LOC156,WT08,12,Low,Law Enforcement,Resolved,CASE1945,No,Yes,Yes,101.95,Under Investigation
FT05873,2041-05-10,2041-04-29,K008,LOC099,WT03,2,High,Environmental Officer,Resolved,CASE1017,Yes,No,No,120.82,Resolved
FT05874,2041-05-11,2041-04-29,K009,LOC111,WT08,25,Medium,Law Enforcement,Under Investigation,CASE2296,Yes,Yes,No,99.39,Under Investigation
FT05875,2041-05-12,2041-04-26,K009,LOC081,WT03,23,Low,Public Report,Resolved,CASE0239,Yes,No,No,165.17,Under Investigation
FT05876,2041-05-13,2041-05-12,K004,LOC186,WT06,14,Medium,Public Report,Under Investigation,CASE1993,No,No,No,409.62,Pending
FT05877,2041-05-14,2041-05-02,K009,LOC081,WT07,14,Medium,Public Report,Under Investigation,CASE0844,Yes,Yes,No,213.80,Resolved
FT05878,2041-05-15,2041-05-13,K010,LOC045,WT05,21,High,Law Enforcement,Resolved,CASE2070,Yes,No,No,459.34,Pending
FT05879,2041-05-16,2041-05-14,K002,LOC105,WT06,12,High,Public Report,Resolved,CASE0709,Yes,No,No,467.31,Under Investigation
FT05880,2041-05-17,2041-05-12,K005,LOC107,WT08,27,High,Environmental Officer,Resolved,CASE1504,Yes,No,Yes,89.99,Resolved
FT05881,2041-05-18,2041-05-16,K005,LOC168,WT04,18,Medium,Environmental Officer,Resolved,CASE1543,No,Yes,Yes,282.12,Resolved
FT05882,2041-05-19,2041-05-14,K012,LOC170,WT03,7,High,Public Report,Resolved,CASE0129,No,No,Yes,400.26,Resolved
FT05883,2041-05-20,2041-04-28,K004,LOC039,WT08,11,High,Law Enforcement,Resolved,CASE1452,Yes,No,No,298.54,Under Investigation
FT05884,2041-05-21,2041-05-05,K005,LOC029,WT08,15,High,Environmental Officer,Resolved,CASE0229,No,No,No,45.51,Under Investigation
FT05885,2041-05-22,2041-05-12,K003,LOC119,WT07,19,Medium,Public Report,Resolved,CASE0761,Yes,No,Yes,107.02,Resolved
FT05886,2041-05-23,2041-05-22,K006,LOC052,WT03,6,Low,Public Report,Resolved,CASE1979,No,No,No,158.19,Under Investigation
FT05887,2041-05-24,2041-05-18,K005,LOC109,WT02,14,High,Public Report,Resolved,CASE2233,Yes,No,Yes,190.05,Pending
