CASE0342,FT10683,2025-10-20,OFFO02,Yes,No,No,Fined,Closed
CASE0343,FT07214,2026-04-13,OFFO03,No,No,Yes,Warning,Closed
CASE0344,FT10738,2025-05-16,OFFO04,Yes,Yes,No,Investigation,Open
CASE0345,FT04201,2025-04-24,OFFO05,No,No,Yes,Investigation,Open
CASE0346,FT02674,2026-04-04,OFFO06,No,Yes,Yes,Warning,Closed
CASE0347,FT13932,2025-05-22,OFFO07,Yes,No,No,Fined,Closed
CASE0348,FT03298,2026-03-08,OFFO08,No,Yes,Yes,Fined,Closed
CASE0349,FT01748,2026-01-23,OFFO09,No,Yes,Yes,Investigation,Open
CASE0350,FT13476,2026-04-23,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0351,FT14816,2026-02-26,OFFO01,No,No,No,Warning,Closed
CASE0352,FT05167,2025-12-01,OFFO02,No,No,Yes,Fined,Closed
CASE0353,FT17224,2026-07-16,OFFO03,Yes,Yes,No,Investigation,Open
CASE0354,FT16594,2025-06-20,OFFO04,No,No,Yes,Fined,Closed
CASE0355,FT07063,2025-12-05,OFFO05,Yes,Yes,Yes,Investigation,Open
CASE0356,FT19291,2026-06-27,OFFO06,No,Yes,Yes,Fined,Closed
CASE0357,FT16571,2026-02-19,OFFO07,Yes,No,No,Fined,Closed
CASE0358,FT05097,2026-04-07,OFFO08,Yes,No,No,Fined,Closed
CASE0359,FT01055,2026-04-20,OFFO09,Yes,No,Yes,Fined,Closed
CASE0360,FT19418,2026-07-24,OFFO10,No,No,No,Investigation,Open
CASE0361,FT15369,2026-05-08,OFFO01,No,Yes,Yes,Investigation,Open
CASE0362,FT01997,2026-07-04,OFFO02,No,Yes,No,Warning,Closed
CASE0363,FT06927,2025-06-14,OFFO03,Yes,No,No,Investigation,Open
CASE0364,FT11939,2025-08-30,OFFO04,No,Yes,No,Fined,Closed
CASE0365,FT17729,2025-04-23,OFFO05,No,No,No,Investigation,Open
CASE0366,FT11780,2025-10-01,OFFO06,No,No,No,Warning,Closed
CASE0367,FT03136,2025-05-01,OFFO07,Yes,Yes,Yes,Investigation,Open
CASE0368,FT05604,2026-04-18,OFFO08,Yes,No,No,Fined,Closed
CASE0369,FT15619,2026-07-11,OFFO09,Yes,No,Yes,Warning,Closed
CASE0370,FT18051,2025-11-02,OFFO10,No,No,No,Warning,Closed
CASE0371,FT17844,2026-01-25,OFFO01,No,Yes,No,Investigation,Open
CASE0372,FT10695,2025-05-27,OFFO02,Yes,No,No,Investigation,Open
CASE0373,FT04642,2025-07-15,OFFO03,Yes,Yes,No,Investigation,Open
CASE0374,FT00716,2025-11-16,OFFO04,No,Yes,Yes,Warning,Closed
CASE0375,FT11410,2026-03-07,OFFO05,No,No,No,Investigation,Open
CASE0376,FT15360,2026-03-18,OFFO06,No,No,Yes,Investigation,Open
CASE0377,FT00234,2025-12-01,OFFO07,No,No,No,Fined,Closed
CASE0378,FT14768,2026-01-13,OFFO08,Yes,Yes,Yes,Investigation,Open
CASE0379,FT12922,2026-05-31,OFFO09,Yes,No,No,Warning,Closed
CASE0380,FT05748,2026-05-25,OFFO10,No,Yes,No,Investigation,Open
CASE0381,FT12900,2025-10-01,OFFO01,Yes,No,No,Warning,Closed
CASE0382,FT19367,2026-03-16,OFFO02,Yes,Yes,No,Warning,Closed
CASE0383,FT01650,2026-07-22,OFFO03,Yes,No,Yes,Fined,Closed
CASE0384,FT03153,2025-09-29,OFFO04,No,No,No,Investigation,Open
CASE0385,FT11421,2025-09-17,OFFO05,No,No,Yes,Fined,Closed
CASE0386,FT01805,2025-08-06,OFFO06,Yes,No,No,Fined,Closed
CASE0387,FT04890,2025-12-22,OFFO07,Yes,Yes,No,Warning,Closed
CASE0388,FT00694,2026-07-30,OFFO08,Yes,No,Yes,Investigation,Open
CASE0389,FT12580,2025-06-13,OFFO09,No,Yes,No,Warning,Closed
CASE0390,FT15232,2026-04-08,OFFO10,Yes,Yes,Yes,Investigation,Open
CASE0391,FT01606,2025-04-25,OFFO01,No,Yes,Yes,Investigation,Open
CASE0392,FT01846,2026-05-05,OFFO02,No,No,No,Fined,Closed
CASE0393,FT06151,2025-10-31,OFFO03,Yes,No,No,Warning,Closed
CASE0394,FT11078,2026-02-01,OFFO04,No,No,Yes,Investigation,Open
CASE0395,FT01390,2025-05-19,OFFO05,No,No,Yes,Warning,Closed
CASE0396,FT06992,2025-07-28,OFFO06,No,Yes,Yes,Warning,Closed
CASE0397,FT02067,2026-06-17,OFFO07,No,Yes,No,Investigation,Open
CASE0398,FT17856,2025-05-07,OFFO08,Yes,Yes,Yes,Fined,Closed
CASE0399,FT13186,2026-03-23,OFFO09,No,Yes,No,Investigation,Open
CASE0400,FT14697,2025-10-02,OFFO10,Yes,Yes,Yes,Fined,Closed
CASE0401,FT11543,2025-08-27,OFFO01,Yes,Yes,No,Warning,Closed
CASE0402,FT13066,2025-08-15,OFFO02,No,No,Yes,Investigation,Open
CASE0403,FT18324,2025-11-15,OFFO03,No,No,Yes,Fined,Closed
CASE0404,FT00812,2026-04-11,OFFO04,Yes,No,No,Fined,Closed
CASE0405,FT06248,2025-08-30,OFFO05,Yes,No,Yes,Warning,Closed
CASE0406,FT06863,2025-05-07,OFFO06,No,No,No,Investigation,Open
CASE0407,FT19514,2025-04-23,OFFO07,Yes,No,No,Warning,Closed
CASE0408,FT12105,2026-01-09,OFFO08,No,No,No,Fined,Closed
CASE0409,FT13627,2026-06-28,OFFO09,No,Yes,No,Fined,Closed
CASE0410,FT01559,2026-01-12,OFFO10,Yes,Yes,No,Investigation,Open
CASE0411,FT12985,2026-01-02,OFFO01,Yes,No,No,Warning,Closed
CASE0412,FT17749,2025-08-28,OFFO02,Yes,No,Yes,Warning,Closed
CASE0413,FT11409,2025-06-14,OFFO03,Yes,Yes,No,Warning,Closed
CASE0414,FT11742,2026-03-20,OFFO04,Yes,No,Yes,Fined,Closed
CASE0415,FT11711,2026-04-04,OFFO05,Yes,No,No,Investigation,Open
CASE0416,FT05626,2025-04-20,OFFO06,No,Yes,Yes,Fined,Closed
CASE0417,FT00789,2025-11-03,OFFO07,Yes,Yes,Yes,Fined,Closed
CASE0418,FT00175,2025-10-03,OFFO08,No,No,Yes,Warning,Closed
CASE0419,FT07348,2026-02-03,OFFO09,No,No,Yes,Warning,Closed
CASE0420,FT07390,2026-01-16,OFFO10,No,Yes,No,Warning,Closed
CASE0421,FT13976,2025-07-26,OFFO01,No,No,No,Warning,Closed
CASE0422,FT03479,2026-01-05,OFFO02,No,Yes,No,Fined,Closed
CASE0423,FT12111,2026-05-23,OFFO03,No,No,Yes,Investigation,Open
CASE0424,FT03598,2026-03-08,OFFO04,No,No,No,Fined,Closed
CASE0425,FT12138,2025-09-15,OFFO05,No,Yes,No,Fined,Closed
CASE0426,FT09843,2025-11-16,OFFO06,No,No,No,Fined,Closed
CASE0427,FT14455,2026-07-20,OFFO07,No,Yes,Yes,Fined,Closed
CASE0428,FT11816,2026-01-06,OFFO08,Yes,Yes,Yes,Warning,Closed
CASE0429,FT13857,2026-07-15,OFFO09,Yes,No,Yes,Investigation,Open
CASE0430,FT09313,2026-04-02,OFFO10,Yes,Yes,No,Fined,Closed
CASE0431,FT10939,2026-01-18,OFFO01,Yes,No,Yes,Warning,Closed
CASE0432,FT11644,2026-04-13,OFFO02,Yes,No,Yes,Warning,Closed
CASE0433,FT19888,2026-01-09,OFFO03,Yes,Yes,No,Investigation,Open
CASE0434,FT15061,2026-07-28,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0435,FT13113,2026-01-15,OFFO05,Yes,Yes,No,Investigation,Open
CASE0436,FT17884,2026-01-30,OFFO06,No,Yes,No,Fined,Closed
CASE0437,FT12295,2025-05-23,OFFO07,No,Yes,No,Fined,Closed
CASE0438,FT06221,2025-08-24,OFFO08,Yes,No,No,Investigation,Open
CASE0439,FT09234,2026-01-03,OFFO09,Yes,No,No,Investigation,Open
CASE0440,FT01167,2026-05-27,OFFO10,Yes,No,Yes,Fined,Closed
CASE0441,FT18988,2026-05-15,OFFO01,No,Yes,Yes,Investigation,Open
CASE0442,FT07987,2025-08-07,OFFO02,No,No,No,Warning,Closed
CASE0443,FT06602,2026-01-27,OFFO03,No,No,No,Warning,Closed
CASE0444,FT04394,2025-08-10,OFFO04,No,No,Yes,Investigation,Open
CASE0445,FT02137,2025-08-14,OFFO05,Yes,No,No,Investigation,Open
CASE0446,FT00825,2026-04-23,OFFO06,Yes,Yes,No,Fined,Closed
CASE0447,FT15993,2025-05-02,OFFO07,Yes,No,No,Fined,Closed
CASE0448,FT14376,2025-08-27,OFFO08,Yes,No,Yes,Investigation,Open
CASE0449,FT02743,2025-12-30,OFFO09,Yes,No,Yes,Investigation,Open
CASE0450,FT06814,2026-03-22,OFFO10,No,Yes,No,Warning,Closed
CASE0451,FT18310,2026-01-26,OFFO01,Yes,No,No,Fined,Closed
CASE0452,FT06007,2025-05-23,OFFO02,No,Yes,No,Warning,Closed
CASE0453,FT13514,2026-06-06,OFFO03,Yes,No,No,Investigation,Open
CASE0454,FT09538,2026-06-02,OFFO04,Yes,No,Yes,Fined,Closed
CASE0455,FT08667,2025-07-16,OFFO05,No,No,Yes,Investigation,Open
CASE0456,FT05907,2025-05-03,OFFO06,Yes,No,Yes,Fined,Closed
CASE0457,FT04393,2025-06-12,OFFO07,Yes,No,Yes,Investigation,Open
CASE0458,FT18283,2026-04-05,OFFO08,No,Yes,No,Investigation,Open
CASE0459,FT12811,2026-07-09,OFFO09,Yes,No,No,Warning,Closed
CASE0460,FT16131,2026-01-27,OFFO10,No,No,Yes,Investigation,Open
CASE0461,FT01190,2026-02-24,OFFO01,Yes,Yes,No,Fined,Closed
CASE0462,FT19052,2025-06-23,OFFO02,Yes,No,No,Warning,Closed
CASE0463,FT08612,2026-05-09,OFFO03,No,Yes,Yes,Warning,Closed
CASE0464,FT10773,2025-06-23,OFFO04,No,No,No,Fined,Closed
CASE0465,FT18247,2025-09-10,OFFO05,Yes,No,No,Warning,Closed
CASE0466,FT04021,2026-07-22,OFFO06,No,No,No,Warning,Closed
CASE0467,FT13472,2026-01-16,OFFO07,No,Yes,No,Fined,Closed
CASE0468,FT11498,2025-05-18,OFFO08,Yes,No,Yes,Investigation,Open
CASE0469,FT17741,2025-08-15,OFFO09,No,No,No,Investigation,Open
CASE0470,FT16509,2026-06-10,OFFO10,Yes,No,No,Fined,Closed
CASE0471,FT05582,2025-12-23,OFFO01,No,No,No,Investigation,Open
CASE0472,FT03762,2025-05-26,OFFO02,Yes,Yes,No,Warning,Closed
CASE0473,FT16052,2025-12-12,OFFO03,No,No,No,Warning,Closed
CASE0474,FT03312,2026-01-08,OFFO04,Yes,No,Yes,Fined,Closed
CASE0475,FT13519,2026-04-07,OFFO05,No,No,Yes,Fined,Closed
CASE0476,FT19717,2026-03-08,OFFO06,Yes,Yes,No,Fined,Closed
CASE0477,FT17328,2025-12-20,OFFO07,No,No,Yes,Fined,Closed
CASE0478,FT01869,2025-07-28,OFFO08,No,No,No,Fined,Closed
CASE0479,FT00596,2026-01-25,OFFO09,Yes,No,Yes,Warning,Closed
CASE0480,FT10538,2025-07-01,OFFO10,Yes,No,Yes,Investigation,Open
CASE0481,FT00820,2026-01-29,OFFO01,No,Yes,No,Investigation,Open
CASE0482,FT10548,2026-01-20,OFFO02,Yes,No,Yes,Fined,Closed
CASE0483,FT00551,2026-04-11,OFFO03,No,No,Yes,Investigation,Open
CASE0484,FT03555,2025-06-12,OFFO04,Yes,Yes,No,Investigation,Open
CASE0485,FT11034,2025-08-20,OFFO05,No,Yes,Yes,Fined,Closed
CASE0486,FT13182,2025-10-04,OFFO06,Yes,No,No,Investigation,Open
CASE0487,FT08589,2025-06-20,OFFO07,Yes,No,No,Warning,Closed
CASE0488,FT06974,2025-07-04,OFFO08,Yes,No,No,Fined,Closed
CASE0489,FT09993,2025-11-14,OFFO09,No,No,No,Fined,Closed
CASE0490,FT16845,2025-06-30,OFFO10,No,No,No,Warning,Closed
CASE0491,FT10469,2026-06-22,OFFO01,Yes,Yes,No,Investigation,Open
CASE0492,FT17699,2025-10-23,OFFO02,No,No,Yes,Warning,Closed
CASE0493,FT18102,2026-01-05,OFFO03,Yes,No,Yes,Investigation,Open
CASE0494,FT18057,2025-07-23,OFFO04,Yes,No,Yes,Investigation,Open
CASE0495,FT05573,2026-06-23,OFFO05,Yes,No,No,Fined,Closed
CASE0496,FT19753,2025-09-06,OFFO06,No,Yes,Yes,Fined,Closed
CASE0497,FT15872,2025-08-03,OFFO07,No,No,Yes,Warning,Closed
CASE0498,FT02676,2025-08-23,OFFO08,Yes,No,Yes,Investigation,Open
CASE0499,FT01625,2026-05-10,OFFO09,No,No,Yes,Warning,Closed
CASE0500,FT16381,2026-01-09,OFFO10,No,No,Yes,Fined,Closed
CASE0501,FT14472,2026-05-18,OFFO01,No,Yes,No,Fined,Closed
CASE0502,FT15586,2026-05-09,OFFO02,Yes,Yes,No,Fined,Closed
CASE0503,FT19745,2025-08-23,OFFO03,No,No,Yes,Fined,Closed
CASE0504,FT06794,2025-05-07,OFFO04,No,Yes,Yes,Investigation,Open
CASE0505,FT07004,2026-01-03,OFFO05,Yes,No,Yes,Warning,Closed
CASE0506,FT01907,2026-04-12,OFFO06,No,No,Yes,Investigation,Open
CASE0507,FT00451,2026-07-06,OFFO07,Yes,No,Yes,Warning,Closed
CASE0508,FT09371,2025-10-27,OFFO08,Yes,No,No,Investigation,Open
CASE0509,FT15295,2025-06-15,OFFO09,No,No,No,Warning,Closed
CASE0510,FT04508,2026-02-26,OFFO10,No,Yes,Yes,Fined,Closed
CASE0511,FT03600,2025-07-19,OFFO01,Yes,Yes,No,Warning,Closed
CASE0512,FT06139,2026-07-16,OFFO02,Yes,No,No,Warning,Closed
CASE0513,FT14331,2026-02-22,OFFO03,No,No,No,Warning,Closed
CASE0514,FT12376,2026-03-30,OFFO04,Yes,No,Yes,Investigation,Open
CASE0515,FT19931,2025-10-01,OFFO05,Yes,No,No,Fined,Closed
CASE0516,FT15549,2026-04-24,OFFO06,Yes,No,Yes,Fined,Closed
CASE0517,FT03446,2026-03-19,OFFO07,No,No,No,Fined,Closed
CASE0518,FT00077,2025-06-27,OFFO08,Yes,Yes,Yes,Investigation,Open
CASE0519,FT19976,2026-06-05,OFFO09,No,No,Yes,Warning,Closed
CASE0520,FT12315,2025-05-28,OFFO10,Yes,No,No,Warning,Closed
CASE0521,FT15864,2026-07-07,OFFO01,Yes,No,Yes,Fined,Closed
CASE0522,FT15170,2025-09-16,OFFO02,No,Yes,No,Warning,Closed
CASE0523,FT14879,2026-05-20,OFFO03,No,No,Yes,Warning,Closed
CASE0524,FT13961,2026-07-18,OFFO04,Yes,No,Yes,Warning,Closed
CASE0525,FT04241,2025-06-03,OFFO05,Yes,Yes,No,Warning,Closed
CASE0526,FT03981,2026-04-29,OFFO06,Yes,Yes,No,Warning,Closed
CASE0527,FT19751,2026-02-16,OFFO07,Yes,Yes,No,Investigation,Open
CASE0528,FT12736,2025-12-06,OFFO08,Yes,Yes,Yes,Warning,Closed
CASE0529,FT03639,2025-08-10,OFFO09,No,Yes,Yes,Warning,Closed
CASE0530,FT08900,2026-04-19,OFFO10,No,No,No,Investigation,Open
CASE0531,FT17441,2026-04-04,OFFO01,No,Yes,Yes,Fined,Closed
CASE0532,FT13144,2025-06-17,OFFO02,Yes,No,No,Warning,Closed
CASE0533,FT16722,2025-07-12,OFFO03,Yes,No,Yes,Fined,Closed
CASE0534,FT17364,2025-11-29,OFFO04,Yes,Yes,Yes,Warning,Closed
CASE0535,FT08608,2025-04-21,OFFO05,Yes,No,Yes,Fined,Closed
CASE0536,FT05158,2025-07-04,OFFO06,No,No,No,Investigation,Open
CASE0537,FT15698,2025-07-27,OFFO07,Yes,No,Yes,Investigation,Open
CASE0538,FT07755,2025-06-17,OFFO08,Yes,Yes,No,Investigation,Open
CASE0539,FT01034,2025-05-08,OFFO09,No,No,No,Fined,Closed
CASE0540,FT17479,2026-07-06,OFFO10,Yes,No,Yes,Investigation,Open
CASE0541,FT07870,2026-06-14,OFFO01,No,Yes,Yes,Warning,Closed
CASE0542,FT11756,2025-09-16,OFFO02,Yes,No,Yes,Fined,Closed
CASE0543,FT07622,2025-05-18,OFFO03,No,Yes,No,Fined,Closed
CASE0544,FT02380,2025-11-05,OFFO04,Yes,No,No,Warning,Closed
CASE0545,FT19669,2025-12-22,OFFO05,No,Yes,Yes,Warning,Closed
CASE0546,FT13601,2026-02-24,OFFO06,No,Yes,Yes,Warning,Closed
CASE0547,FT17185,2026-01-07,OFFO07,No,Yes,Yes,Fined,Closed
CASE0548,FT09061,2025-08-06,OFFO08,No,No,Yes,Investigation,Open
CASE0549,FT11400,2025-07-24,OFFO09,Yes,Yes,Yes,Warning,Closed
CASE0550,FT02542,2025-11-09,OFFO10,Yes,No,Yes,Warning,Closed
CASE0551,FT10178,2025-10-16,OFFO01,Yes,Yes,No,Fined,Closed
CASE0552,FT17867,2025-08-09,OFFO02,No,Yes,Yes,Warning,Closed
CASE0553,FT18057,2026-03-29,OFFO03,No,Yes,No,Investigation,Open
CASE0554,FT15773,2026-01-20,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0555,FT10915,2026-02-01,OFFO05,Yes,Yes,No,Investigation,Open
CASE0556,FT12524,2025-09-01,OFFO06,No,Yes,No,Investigation,Open
CASE0557,FT12793,2025-06-25,OFFO07,No,No,No,Investigation,Open
CASE0558,FT18441,2025-06-14,OFFO08,No,No,No,Investigation,Open
CASE0559,FT11760,2026-01-30,OFFO09,No,No,Yes,Fined,Closed
CASE0560,FT01157,2026-05-12,OFFO10,Yes,No,No,Fined,Closed
CASE0561,FT14120,2026-03-16,OFFO01,No,Yes,No,Investigation,Open
CASE0562,FT05509,2025-12-19,OFFO02,No,Yes,No,Warning,Closed
CASE0563,FT03986,2025-06-14,OFFO03,No,Yes,No,Fined,Closed
CASE0564,FT04051,2025-09-10,OFFO04,Yes,No,Yes,Warning,Closed
CASE0565,FT04401,2026-05-29,OFFO05,Yes,Yes,No,Fined,Closed
CASE0566,FT07770,2025-05-16,OFFO06,Yes,Yes,No,Warning,Closed
CASE0567,FT15492,2026-03-15,OFFO07,No,No,No,Investigation,Open
CASE0568,FT15632,2026-07-30,OFFO08,No,Yes,No,Fined,Closed
CASE0569,FT11887,2025-05-10,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0570,FT04904,2025-12-22,OFFO10,No,Yes,Yes,Warning,Closed
CASE0571,FT06050,2026-07-27,OFFO01,No,No,Yes,Warning,Closed
CASE0572,FT10999,2026-05-11,OFFO02,No,No,No,Investigation,Open
CASE0573,FT15089,2025-08-24,OFFO03,Yes,No,Yes,Fined,Closed
CASE0574,FT10877,2026-03-10,OFFO04,Yes,Yes,No,Fined,Closed
CASE0575,FT12000,2025-09-02,OFFO05,No,No,No,Fined,Closed
CASE0576,FT06032,2025-08-27,OFFO06,Yes,No,No,Fined,Closed
CASE0577,FT06771,2025-10-21,OFFO07,No,No,No,Warning,Closed
CASE0578,FT11082,2026-07-19,OFFO08,Yes,No,Yes,Fined,Closed
CASE0579,FT00055,2025-06-05,OFFO09,No,Yes,No,Fined,Closed
CASE0580,FT09708,2026-07-30,OFFO10,Yes,No,Yes,Warning,Closed
CASE0581,FT04167,2026-04-12,OFFO01,No,Yes,No,Investigation,Open
CASE0582,FT00389,2026-05-05,OFFO02,No,No,No,Investigation,Open
CASE0583,FT08245,2026-06-30,OFFO03,Yes,No,No,Fined,Closed
CASE0584,FT03041,2026-03-07,OFFO04,Yes,No,Yes,Investigation,Open
CASE0585,FT14614,2026-06-29,OFFO05,No,Yes,No,Investigation,Open
CASE0586,FT07653,2026-03-21,OFFO06,Yes,No,Yes,Fined,Closed
CASE0587,FT19016,2025-11-14,OFFO07,Yes,No,Yes,Fined,Closed
CASE0588,FT06017,2025-07-19,OFFO08,No,Yes,Yes,Investigation,Open
CASE0589,FT17774,2026-06-24,OFFO09,No,Yes,Yes,Warning,Closed
CASE0590,FT10608,2026-07-30,OFFO10,No,Yes,Yes,Warning,Closed
CASE0591,FT10679,2025-12-17,OFFO01,No,No,Yes,Fined,Closed
CASE0592,FT17209,2026-01-05,OFFO02,Yes,No,No,Fined,Closed
CASE0593,FT00614,2026-06-27,OFFO03,Yes,No,No,Warning,Closed
CASE0594,FT02364,2025-06-21,OFFO04,No,Yes,Yes,Fined,Closed
CASE0595,FT04565,2025-07-24,OFFO05,Yes,No,No,Warning,Closed
CASE0596,FT05406,2025-11-18,OFFO06,No,No,No,Warning,Closed
CASE0597,FT02005,2025-06-06,OFFO07,Yes,Yes,No,Fined,Closed
CASE0598,FT01720,2026-01-31,OFFO08,No,Yes,Yes,Investigation,Open
CASE0599,FT04556,2026-03-21,OFFO09,Yes,No,No,Fined,Closed
CASE0600,FT08054,2025-08-09,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0601,FT09695,2025-11-18,OFFO01,Yes,No,No,Warning,Closed
CASE0602,FT18781,2026-02-20,OFFO02,No,No,Yes,Fined,Closed
CASE0603,FT01831,2025-10-31,OFFO03,Yes,No,No,Fined,Closed
CASE0604,FT01260,2026-06-26,OFFO04,No,No,Yes,Investigation,Open
CASE0605,FT11312,2025-12-27,OFFO05,Yes,No,No,Warning,Closed
CASE0606,FT06057,2025-12-30,OFFO06,Yes,Yes,No,Investigation,Open
CASE0607,FT00678,2026-03-17,OFFO07,Yes,Yes,No,Investigation,Open
CASE0608,FT05780,2026-03-30,OFFO08,Yes,Yes,No,Warning,Closed
CASE0609,FT10301,2026-04-21,OFFO09,No,No,No,Investigation,Open
CASE0610,FT08335,2025-12-04,OFFO10,Yes,No,No,Investigation,Open
CASE0611,FT08204,2025-07-11,OFFO01,No,Yes,Yes,Fined,Closed
CASE0612,FT19245,2026-02-08,OFFO02,Yes,No,Yes,Warning,Closed
CASE0613,FT05511,2025-08-01,OFFO03,Yes,No,Yes,Fined,Closed
CASE0614,FT10036,2025-10-01,OFFO04,No,No,No,Investigation,Open
CASE0615,FT03238,2026-06-09,OFFO05,No,Yes,No,Warning,Closed
CASE0616,FT04418,2026-04-07,OFFO06,No,Yes,No,Fined,Closed
CASE0617,FT06345,2025-10-01,OFFO07,No,No,Yes,Warning,Closed
CASE0618,FT19409,2026-06-24,OFFO08,No,No,Yes,Investigation,Open
CASE0619,FT06743,2025-08-23,OFFO09,No,No,Yes,Fined,Closed
CASE0620,FT13973,2025-09-19,OFFO10,Yes,Yes,Yes,Warning,Closed
CASE0621,FT07807,2026-07-01,OFFO01,Yes,Yes,Yes,Fined,Closed
CASE0622,FT16837,2025-08-02,OFFO02,No,Yes,Yes,Investigation,Open
CASE0623,FT08667,2025-11-20,OFFO03,Yes,No,Yes,Investigation,Open
CASE0624,FT02058,2026-07-24,OFFO04,No,Yes,No,Fined,Closed
CASE0625,FT01238,2026-04-29,OFFO05,Yes,Yes,Yes,Investigation,Open
CASE0626,FT14873,2025-05-14,OFFO06,No,No,Yes,Fined,Closed
CASE0627,FT08461,2026-02-01,OFFO07,No,No,Yes,Warning,Closed
CASE0628,FT16851,2025-11-15,OFFO08,No,No,No,Fined,Closed
CASE0629,FT08487,2026-07-13,OFFO09,Yes,No,Yes,Fined,Closed
CASE0630,FT00856,2026-07-11,OFFO10,Yes,No,No,Fined,Closed
CASE0631,FT17967,2026-07-01,OFFO01,No,Yes,No,Investigation,Open
CASE0632,FT11992,2025-12-25,OFFO02,Yes,Yes,No,Fined,Closed
CASE0633,FT00838,2025-08-18,OFFO03,Yes,No,No,Fined,Closed
CASE0634,FT03382,2025-09-03,OFFO04,Yes,No,Yes,Warning,Closed
CASE0635,FT18755,2025-05-28,OFFO05,Yes,No,Yes,Fined,Closed
CASE0636,FT08388,2025-04-26,OFFO06,No,Yes,No,Investigation,Open
CASE0637,FT08242,2025-12-28,OFFO07,No,Yes,Yes,Investigation,Open
CASE0638,FT01212,2026-02-09,OFFO08,No,No,No,Fined,Closed
CASE0639,FT03594,2025-07-20,OFFO09,No,No,No,Warning,Closed
CASE0640,FT18739,2025-12-23,OFFO10,No,No,No,Warning,Closed
CASE0641,FT15101,2026-03-15,OFFO01,Yes,No,Yes,Fined,Closed
CASE0642,FT17411,2025-11-05,OFFO02,Yes,No,Yes,Warning,Closed
CASE0643,FT01169,2025-12-29,OFFO03,No,No,Yes,Fined,Closed
CASE0644,FT08252,2026-01-11,OFFO04,No,Yes,Yes,Warning,Closed
CASE0645,FT00575,2026-03-25,OFFO05,Yes,No,Yes,Investigation,Open
CASE0646,FT10650,2025-09-16,OFFO06,Yes,Yes,No,Investigation,Open
CASE0647,FT06285,2025-12-21,OFFO07,No,Yes,No,Fined,Closed
CASE0648,FT00118,2025-08-07,OFFO08,Yes,Yes,Yes,Fined,Closed
CASE0649,FT00425,2026-06-10,OFFO09,No,No,No,Investigation,Open
CASE0650,FT18950,2025-10-14,OFFO10,Yes,No,No,Fined,Closed
CASE0651,FT18088,2025-09-30,OFFO01,No,Yes,Yes,Investigation,Open
CASE0652,FT06073,2026-05-31,OFFO02,No,No,No,Fined,Closed
CASE0653,FT07891,2025-08-08,OFFO03,No,Yes,Yes,Warning,Closed
CASE0654,FT06284,2026-02-21,OFFO04,Yes,Yes,Yes,Investigation,Open
CASE0655,FT16115,2026-03-28,OFFO05,Yes,No,Yes,Fined,Closed
CASE0656,FT14605,2025-05-30,OFFO06,No,No,Yes,Warning,Closed
CASE0657,FT17853,2026-01-27,OFFO07,No,No,No,Fined,Closed
CASE0658,FT18298,2026-02-10,OFFO08,No,Yes,No,Warning,Closed
CASE0659,FT14979,2025-06-03,OFFO09,Yes,Yes,Yes,Investigation,Open
CASE0660,FT07613,2026-06-26,OFFO10,No,No,Yes,Investigation,Open
CASE0661,FT16727,2025-09-26,OFFO01,Yes,No,Yes,Fined,Closed
CASE0662,FT04190,2026-07-07,OFFO02,No,No,No,Warning,Closed
CASE0663,FT08661,2026-01-17,OFFO03,Yes,Yes,Yes,Investigation,Open
CASE0664,FT18674,2025-09-18,OFFO04,Yes,Yes,No,Fined,Closed
CASE0665,FT12419,2025-09-24,OFFO05,No,No,Yes,Warning,Closed
CASE0666,FT15072,2025-08-14,OFFO06,Yes,No,No,Warning,Closed
CASE0667,FT01644,2026-02-13,OFFO07,Yes,No,Yes,Investigation,Open
CASE0668,FT01232,2026-07-17,OFFO08,No,Yes,No,Warning,Closed
CASE0669,FT05154,2025-11-27,OFFO09,Yes,No,No,Fined,Closed
CASE0670,FT10201,2025-10-03,OFFO10,Yes,No,No,Fined,Closed
CASE0671,FT08960,2025-11-27,OFFO01,No,Yes,Yes,Fined,Closed
CASE0672,FT04156,2025-07-05,OFFO02,Yes,No,No,Fined,Closed
CASE0673,FT06918,2025-05-11,OFFO03,Yes,Yes,Yes,Investigation,Open
CASE0674,FT13914,2026-06-16,OFFO04,Yes,No,No,Warning,Closed
CASE0675,FT05781,2026-04-19,OFFO05,No,Yes,No,Investigation,Open
CASE0676,FT17662,2026-06-28,OFFO06,No,Yes,No,Investigation,Open
CASE0677,FT06032,2025-06-21,OFFO07,Yes,Yes,No,Investigation,Open
CASE0678,FT11484,2025-12-16,OFFO08,No,Yes,No,Warning,Closed
CASE0679,FT06819,2025-12-04,OFFO09,No,Yes,No,Investigation,Open
CASE0680,FT00828,2025-10-09,OFFO10,Yes,No,No,Investigation,Open
CASE0681,FT10735,2025-06-15,OFFO01,Yes,Yes,Yes,Investigation,Open
CASE0682,FT11618,2026-07-30,OFFO02,Yes,Yes,Yes,Fined,Closed
CASE0683,FT03563,2025-11-25,OFFO03,No,Yes,No,Warning,Closed
CASE0684,FT09283,2025-12-02,OFFO04,Yes,No,No,Fined,Closed
